date,value,type
19:31:23 28/04/2024,42.75,Humid2
19:31:23 28/04/2024,1000.43,Press1
19:31:23 28/04/2024,999.76,Press2
19:31:33 28/04/2024,20.05,Temp1
19:31:33 28/04/2024,19.73,Temp2
19:31:33 28/04/2024,83.67,Humid1
19:31:33 28/04/2024,43.2,Humid2
19:31:33 28/04/2024,1000.51,Press1
19:31:33 28/04/2024,999.75,Press2
19:31:43 28/04/2024,20.04,Temp1
19:31:43 28/04/2024,19.74,Temp2
19:31:43 28/04/2024,83.69,Humid1
19:31:43 28/04/2024,42.95,Humid2
19:31:43 28/04/2024,1000.49,Press1
19:31:43 28/04/2024,999.79,Press2
19:31:53 28/04/2024,20.05,Temp1
19:31:53 28/04/2024,19.72,Temp2
19:31:53 28/04/2024,83.72,Humid1
19:31:53 28/04/2024,43.27,Humid2
19:31:53 28/04/2024,1000.54,Press1
19:31:53 28/04/2024,999.68,Press2
19:32:03 28/04/2024,20.04,Temp1
19:32:03 28/04/2024,19.73,Temp2
19:32:03 28/04/2024,83.72,Humid1
19:32:03 28/04/2024,43.02,Humid2
19:32:03 28/04/2024,1000.49,Press1
19:32:03 28/04/2024,999.77,Press2
19:32:13 28/04/2024,20.04,Temp1
19:32:13 28/04/2024,19.73,Temp2
19:32:13 28/04/2024,83.73,Humid1
19:32:13 28/04/2024,43.29,Humid2
19:32:13 28/04/2024,1000.54,Press1
19:32:13 28/04/2024,999.75,Press2
19:32:23 28/04/2024,20.05,Temp1
19:32:23 28/04/2024,19.72,Temp2
19:32:23 28/04/2024,83.74,Humid1
19:32:23 28/04/2024,43.01,Humid2
19:32:23 28/04/2024,1000.5,Press1
19:32:23 28/04/2024,999.76,Press2
19:32:33 28/04/2024,20.04,Temp1
19:32:33 28/04/2024,19.74,Temp2
19:32:33 28/04/2024,83.73,Humid1
19:32:33 28/04/2024,43.04,Humid2
19:32:33 28/04/2024,1000.49,Press1
19:32:33 28/04/2024,999.79,Press2
19:32:43 28/04/2024,20.04,Temp1
19:32:43 28/04/2024,19.74,Temp2
19:32:43 28/04/2024,83.68,Humid1
19:32:43 28/04/2024,43.17,Humid2
19:32:43 28/04/2024,1000.44,Press1
19:32:43 28/04/2024,999.72,Press2
19:32:53 28/04/2024,20.04,Temp1
19:32:53 28/04/2024,19.76,Temp2
19:32:53 28/04/2024,83.72,Humid1
19:32:53 28/04/2024,42.9,Humid2
19:32:53 28/04/2024,1000.51,Press1
19:32:53 28/04/2024,999.74,Press2
19:33:03 28/04/2024,20.04,Temp1
19:33:03 28/04/2024,19.77,Temp2
19:33:03 28/04/2024,83.71,Humid1
19:33:03 28/04/2024,42.91,Humid2
19:33:03 28/04/2024,1000.49,Press1
19:33:03 28/04/2024,999.81,Press2
19:33:13 28/04/2024,20.04,Temp1
19:33:13 28/04/2024,19.77,Temp2
19:33:13 28/04/2024,83.7,Humid1
19:33:13 28/04/2024,42.87,Humid2
19:33:13 28/04/2024,1000.54,Press1
19:33:13 28/04/2024,999.73,Press2
19:33:23 28/04/2024,20.04,Temp1
19:33:23 28/04/2024,19.74,Temp2
19:33:23 28/04/2024,83.68,Humid1
19:33:23 28/04/2024,43.08,Humid2
19:33:23 28/04/2024,1000.47,Press1
19:33:23 28/04/2024,999.77,Press2
19:33:33 28/04/2024,20.04,Temp1
19:33:33 28/04/2024,19.75,Temp2
19:33:33 28/04/2024,83.67,Humid1
19:33:33 28/04/2024,43.1,Humid2
19:33:33 28/04/2024,1000.49,Press1
19:33:33 28/04/2024,999.73,Press2
19:33:43 28/04/2024,20.04,Temp1
19:33:43 28/04/2024,19.74,Temp2
19:33:43 28/04/2024,83.66,Humid1
19:33:43 28/04/2024,42.81,Humid2
19:33:43 28/04/2024,1000.49,Press1
19:33:43 28/04/2024,999.72,Press2
19:33:53 28/04/2024,20.04,Temp1
19:33:53 28/04/2024,19.73,Temp2
19:33:53 28/04/2024,83.67,Humid1
19:33:53 28/04/2024,43.33,Humid2
19:33:53 28/04/2024,1000.47,Press1
19:33:53 28/04/2024,999.69,Press2
19:34:03 28/04/2024,20.04,Temp1
19:34:03 28/04/2024,19.73,Temp2
19:34:03 28/04/2024,83.65,Humid1
19:34:03 28/04/2024,43.11,Humid2
19:34:03 28/04/2024,1000.44,Press1
19:34:03 28/04/2024,999.72,Press2
19:34:13 28/04/2024,20.05,Temp1
19:34:13 28/04/2024,19.75,Temp2
19:34:13 28/04/2024,83.65,Humid1
19:34:13 28/04/2024,42.84,Humid2
19:34:13 28/04/2024,1000.45,Press1
19:34:13 28/04/2024,999.78,Press2
19:34:23 28/04/2024,20.04,Temp1
19:34:23 28/04/2024,19.73,Temp2
19:34:23 28/04/2024,83.64,Humid1
19:34:23 28/04/2024,43.18,Humid2
19:34:23 28/04/2024,1000.46,Press1
19:34:23 28/04/2024,999.72,Press2
19:34:33 28/04/2024,20.04,Temp1
19:34:33 28/04/2024,19.75,Temp2
19:34:33 28/04/2024,83.61,Humid1
19:34:33 28/04/2024,43.06,Humid2
19:34:33 28/04/2024,1000.41,Press1
19:34:33 28/04/2024,999.73,Press2
19:34:43 28/04/2024,20.05,Temp1
19:34:43 28/04/2024,19.77,Temp2
19:34:43 28/04/2024,83.59,Humid1
19:34:43 28/04/2024,42.95,Humid2
19:34:43 28/04/2024,1000.48,Press1
19:34:43 28/04/2024,999.68,Press2
19:34:53 28/04/2024,20.05,Temp1
19:34:53 28/04/2024,19.77,Temp2
19:34:53 28/04/2024,83.6,Humid1
19:34:53 28/04/2024,43.13,Humid2
19:34:53 28/04/2024,1000.45,Press1
19:34:53 28/04/2024,999.73,Press2
19:35:03 28/04/2024,20.05,Temp1
19:35:03 28/04/2024,19.76,Temp2
19:35:03 28/04/2024,83.59,Humid1
19:35:03 28/04/2024,43.14,Humid2
19:35:03 28/04/2024,1000.48,Press1
19:35:03 28/04/2024,999.74,Press2
19:35:13 28/04/2024,20.05,Temp1
19:35:13 28/04/2024,19.78,Temp2
19:35:13 28/04/2024,83.56,Humid1
19:35:13 28/04/2024,43.07,Humid2
19:35:13 28/04/2024,1000.43,Press1
19:35:13 28/04/2024,999.72,Press2
19:35:23 28/04/2024,20.04,Temp1
19:35:23 28/04/2024,19.78,Temp2
19:35:23 28/04/2024,83.55,Humid1
19:35:23 28/04/2024,42.79,Humid2
19:35:23 28/04/2024,1000.44,Press1
19:35:23 28/04/2024,999.7,Press2
19:35:33 28/04/2024,20.03,Temp1
19:35:33 28/04/2024,19.78,Temp2
19:35:33 28/04/2024,83.55,Humid1
19:35:33 28/04/2024,43.13,Humid2
19:35:33 28/04/2024,1000.42,Press1
19:35:33 28/04/2024,999.78,Press2
19:35:43 28/04/2024,20.06,Temp1
19:35:43 28/04/2024,19.77,Temp2
19:35:43 28/04/2024,83.55,Humid1
19:35:43 28/04/2024,43.1,Humid2
19:35:43 28/04/2024,1000.52,Press1
19:35:43 28/04/2024,999.69,Press2
19:35:53 28/04/2024,20.05,Temp1
19:35:53 28/04/2024,19.77,Temp2
19:35:53 28/04/2024,83.55,Humid1
19:35:53 28/04/2024,43.03,Humid2
19:35:53 28/04/2024,1000.48,Press1
19:35:53 28/04/2024,999.68,Press2
19:36:03 28/04/2024,20.05,Temp1
19:36:03 28/04/2024,19.77,Temp2
19:36:03 28/04/2024,83.56,Humid1
19:36:03 28/04/2024,42.96,Humid2
19:36:03 28/04/2024,1000.4,Press1
19:36:03 28/04/2024,999.73,Press2
19:36:13 28/04/2024,20.05,Temp1
19:36:13 28/04/2024,19.77,Temp2
19:36:13 28/04/2024,83.53,Humid1
19:36:13 28/04/2024,43.18,Humid2
19:36:13 28/04/2024,1000.48,Press1
19:36:13 28/04/2024,999.69,Press2
19:36:23 28/04/2024,20.05,Temp1
19:36:23 28/04/2024,19.77,Temp2
19:36:23 28/04/2024,83.54,Humid1
19:36:23 28/04/2024,43.15,Humid2
19:36:23 28/04/2024,1000.48,Press1
19:36:23 28/04/2024,999.71,Press2
19:36:33 28/04/2024,20.05,Temp1
19:36:33 28/04/2024,19.76,Temp2
19:36:33 28/04/2024,83.56,Humid1
19:36:33 28/04/2024,42.96,Humid2
19:36:33 28/04/2024,1000.43,Press1
19:36:33 28/04/2024,999.78,Press2
19:36:43 28/04/2024,20.05,Temp1
19:36:43 28/04/2024,19.77,Temp2
19:36:43 28/04/2024,83.49,Humid1
19:36:43 28/04/2024,43.08,Humid2
19:36:43 28/04/2024,1000.48,Press1
19:36:43 28/04/2024,999.76,Press2
19:36:53 28/04/2024,20.05,Temp1
19:36:53 28/04/2024,19.77,Temp2
19:36:53 28/04/2024,83.48,Humid1
19:36:53 28/04/2024,43.37,Humid2
19:36:53 28/04/2024,1000.43,Press1
19:36:53 28/04/2024,999.79,Press2
19:37:03 28/04/2024,20.07,Temp1
19:37:03 28/04/2024,19.76,Temp2
19:37:03 28/04/2024,83.48,Humid1
19:37:03 28/04/2024,42.98,Humid2
19:37:03 28/04/2024,1000.5,Press1
19:37:03 28/04/2024,999.82,Press2
19:37:13 28/04/2024,20.07,Temp1
19:37:13 28/04/2024,19.75,Temp2
19:37:13 28/04/2024,83.51,Humid1
19:37:13 28/04/2024,43.2,Humid2
19:37:13 28/04/2024,1000.54,Press1
19:37:13 28/04/2024,999.75,Press2
19:37:23 28/04/2024,20.07,Temp1
19:37:23 28/04/2024,19.77,Temp2
19:37:23 28/04/2024,83.53,Humid1
19:37:23 28/04/2024,43.14,Humid2
19:37:23 28/04/2024,1000.56,Press1
19:37:23 28/04/2024,999.76,Press2
19:37:33 28/04/2024,20.05,Temp1
19:37:33 28/04/2024,19.77,Temp2
19:37:33 28/04/2024,83.55,Humid1
19:37:33 28/04/2024,42.98,Humid2
19:37:33 28/04/2024,1000.48,Press1
19:37:33 28/04/2024,999.77,Press2
19:37:43 28/04/2024,20.07,Temp1
19:37:43 28/04/2024,19.77,Temp2
19:37:43 28/04/2024,83.56,Humid1
19:37:43 28/04/2024,43.12,Humid2
19:37:43 28/04/2024,1000.5,Press1
19:37:43 28/04/2024,999.74,Press2
19:37:53 28/04/2024,20.05,Temp1
19:37:53 28/04/2024,19.78,Temp2
19:37:53 28/04/2024,83.55,Humid1
19:37:53 28/04/2024,42.93,Humid2
19:37:53 28/04/2024,1000.48,Press1
19:37:53 28/04/2024,999.7,Press2
19:38:03 28/04/2024,20.05,Temp1
19:38:03 28/04/2024,19.78,Temp2
19:38:03 28/04/2024,83.56,Humid1
19:38:03 28/04/2024,43.15,Humid2
19:38:03 28/04/2024,1000.54,Press1
19:38:03 28/04/2024,999.81,Press2
19:38:13 28/04/2024,20.06,Temp1
19:38:13 28/04/2024,19.78,Temp2
19:38:13 28/04/2024,83.58,Humid1
19:38:13 28/04/2024,43.05,Humid2
19:38:13 28/04/2024,1000.49,Press1
19:38:13 28/04/2024,999.78,Press2
19:38:23 28/04/2024,20.07,Temp1
19:38:23 28/04/2024,19.78,Temp2
19:38:23 28/04/2024,83.58,Humid1
19:38:23 28/04/2024,42.87,Humid2
19:38:23 28/04/2024,1000.51,Press1
19:38:23 28/04/2024,999.8,Press2
19:38:33 28/04/2024,20.06,Temp1
19:38:33 28/04/2024,19.8,Temp2
19:38:33 28/04/2024,83.57,Humid1
19:38:33 28/04/2024,42.86,Humid2
19:38:33 28/04/2024,1000.52,Press1
19:38:33 28/04/2024,999.84,Press2
19:38:43 28/04/2024,20.05,Temp1
19:38:43 28/04/2024,19.79,Temp2
19:38:43 28/04/2024,83.57,Humid1
19:38:43 28/04/2024,43.0,Humid2
19:38:43 28/04/2024,1000.48,Press1
19:38:43 28/04/2024,999.78,Press2
19:38:53 28/04/2024,20.05,Temp1
19:38:53 28/04/2024,19.79,Temp2
19:38:53 28/04/2024,83.57,Humid1
19:38:53 28/04/2024,43.09,Humid2
19:38:53 28/04/2024,1000.48,Press1
19:38:53 28/04/2024,999.79,Press2
19:39:03 28/04/2024,20.05,Temp1
19:39:03 28/04/2024,19.78,Temp2
19:39:03 28/04/2024,83.6,Humid1
19:39:03 28/04/2024,42.96,Humid2
19:39:03 28/04/2024,1000.54,Press1
19:39:03 28/04/2024,999.75,Press2
19:39:13 28/04/2024,20.06,Temp1
19:39:13 28/04/2024,19.76,Temp2
19:39:13 28/04/2024,83.57,Humid1
19:39:13 28/04/2024,42.89,Humid2
19:39:13 28/04/2024,1000.49,Press1
19:39:13 28/04/2024,999.74,Press2
19:39:23 28/04/2024,20.05,Temp1
19:39:23 28/04/2024,19.78,Temp2
19:39:23 28/04/2024,83.59,Humid1
19:39:23 28/04/2024,43.03,Humid2
19:39:23 28/04/2024,1000.56,Press1
19:39:23 28/04/2024,999.81,Press2
19:39:33 28/04/2024,20.06,Temp1
19:39:33 28/04/2024,19.78,Temp2
19:39:33 28/04/2024,83.59,Humid1
19:39:33 28/04/2024,42.95,Humid2
19:39:33 28/04/2024,1000.49,Press1
19:39:33 28/04/2024,999.8,Press2
19:39:43 28/04/2024,20.07,Temp1
19:39:43 28/04/2024,19.78,Temp2
19:39:43 28/04/2024,83.58,Humid1
19:39:43 28/04/2024,42.86,Humid2
19:39:43 28/04/2024,1000.56,Press1
19:39:43 28/04/2024,999.84,Press2
19:39:53 28/04/2024,20.07,Temp1
19:39:53 28/04/2024,19.8,Temp2
19:39:53 28/04/2024,83.56,Humid1
19:39:53 28/04/2024,42.82,Humid2
19:39:53 28/04/2024,1000.5,Press1
19:39:53 28/04/2024,999.78,Press2
19:40:03 28/04/2024,20.06,Temp1
19:40:03 28/04/2024,19.79,Temp2
19:40:03 28/04/2024,83.55,Humid1
19:40:03 28/04/2024,43.0,Humid2
19:40:03 28/04/2024,1000.52,Press1
19:40:03 28/04/2024,999.79,Press2
19:40:13 28/04/2024,20.06,Temp1
19:40:13 28/04/2024,19.79,Temp2
19:40:13 28/04/2024,83.55,Humid1
19:40:13 28/04/2024,42.98,Humid2
19:40:13 28/04/2024,1000.52,Press1
19:40:13 28/04/2024,999.83,Press2
19:40:23 28/04/2024,20.06,Temp1
19:40:23 28/04/2024,19.8,Temp2
19:40:23 28/04/2024,83.51,Humid1
19:40:23 28/04/2024,43.06,Humid2
19:40:23 28/04/2024,1000.49,Press1
19:40:23 28/04/2024,999.78,Press2
19:40:33 28/04/2024,20.06,Temp1
19:40:33 28/04/2024,19.79,Temp2
19:40:33 28/04/2024,83.51,Humid1
19:40:33 28/04/2024,43.12,Humid2
19:40:33 28/04/2024,1000.52,Press1
19:40:33 28/04/2024,999.83,Press2
19:40:43 28/04/2024,20.06,Temp1
19:40:43 28/04/2024,19.79,Temp2
19:40:43 28/04/2024,83.49,Humid1
19:40:43 28/04/2024,42.98,Humid2
19:40:43 28/04/2024,1000.49,Press1
19:40:43 28/04/2024,999.8,Press2
19:40:53 28/04/2024,20.05,Temp1
19:40:53 28/04/2024,19.8,Temp2
19:40:53 28/04/2024,83.49,Humid1
19:40:53 28/04/2024,42.77,Humid2
19:40:53 28/04/2024,1000.54,Press1
19:40:53 28/04/2024,999.78,Press2
19:41:03 28/04/2024,20.05,Temp1
19:41:03 28/04/2024,19.79,Temp2
19:41:03 28/04/2024,83.51,Humid1
19:41:03 28/04/2024,42.91,Humid2
19:41:03 28/04/2024,1000.54,Press1
19:41:03 28/04/2024,999.79,Press2
19:41:13 28/04/2024,20.05,Temp1
19:41:13 28/04/2024,19.8,Temp2
19:41:13 28/04/2024,83.5,Humid1
19:41:13 28/04/2024,42.69,Humid2
19:41:13 28/04/2024,1000.48,Press1
19:41:13 28/04/2024,999.79,Press2
19:41:23 28/04/2024,20.05,Temp1
19:41:23 28/04/2024,19.79,Temp2
19:41:23 28/04/2024,83.53,Humid1
19:41:23 28/04/2024,42.98,Humid2
19:41:23 28/04/2024,1000.48,Press1
19:41:23 28/04/2024,999.72,Press2
19:41:33 28/04/2024,20.05,Temp1
19:41:33 28/04/2024,19.79,Temp2
19:41:33 28/04/2024,83.57,Humid1
19:41:33 28/04/2024,43.1,Humid2
19:41:33 28/04/2024,1000.59,Press1
19:41:33 28/04/2024,999.85,Press2
19:41:43 28/04/2024,20.05,Temp1
19:41:43 28/04/2024,19.8,Temp2
19:41:43 28/04/2024,83.57,Humid1
19:41:43 28/04/2024,43.0,Humid2
19:41:43 28/04/2024,1000.54,Press1
19:41:43 28/04/2024,999.81,Press2
19:41:53 28/04/2024,20.05,Temp1
19:41:53 28/04/2024,19.8,Temp2
19:41:53 28/04/2024,83.59,Humid1
19:41:53 28/04/2024,42.8,Humid2
19:41:53 28/04/2024,1000.65,Press1
19:41:53 28/04/2024,999.84,Press2
19:42:03 28/04/2024,20.05,Temp1
19:42:03 28/04/2024,19.8,Temp2
19:42:03 28/04/2024,83.62,Humid1
19:42:03 28/04/2024,42.97,Humid2
19:42:03 28/04/2024,1000.54,Press1
19:42:03 28/04/2024,999.85,Press2
19:42:13 28/04/2024,20.04,Temp1
19:42:13 28/04/2024,19.81,Temp2
19:42:13 28/04/2024,83.63,Humid1
19:42:13 28/04/2024,42.94,Humid2
19:42:13 28/04/2024,1000.62,Press1
19:42:13 28/04/2024,999.8,Press2
19:42:23 28/04/2024,20.05,Temp1
19:42:23 28/04/2024,19.8,Temp2
19:42:23 28/04/2024,83.61,Humid1
19:42:23 28/04/2024,42.96,Humid2
19:42:23 28/04/2024,1000.54,Press1
19:42:23 28/04/2024,999.76,Press2
19:42:33 28/04/2024,20.05,Temp1
19:42:33 28/04/2024,19.79,Temp2
19:42:33 28/04/2024,83.58,Humid1
19:42:33 28/04/2024,42.82,Humid2
19:42:33 28/04/2024,1000.54,Press1
19:42:33 28/04/2024,999.82,Press2
19:42:43 28/04/2024,20.04,Temp1
19:42:43 28/04/2024,19.8,Temp2
19:42:43 28/04/2024,83.59,Humid1
19:42:43 28/04/2024,43.24,Humid2
19:42:43 28/04/2024,1000.51,Press1
19:42:43 28/04/2024,999.86,Press2
19:42:53 28/04/2024,20.04,Temp1
19:42:53 28/04/2024,19.79,Temp2
19:42:53 28/04/2024,83.6,Humid1
19:42:53 28/04/2024,42.99,Humid2
19:42:53 28/04/2024,1000.52,Press1
19:42:53 28/04/2024,999.82,Press2
19:43:03 28/04/2024,20.04,Temp1
19:43:03 28/04/2024,19.78,Temp2
19:43:03 28/04/2024,83.6,Humid1
19:43:03 28/04/2024,43.14,Humid2
19:43:03 28/04/2024,1000.58,Press1
19:43:03 28/04/2024,999.83,Press2
19:43:13 28/04/2024,20.05,Temp1
19:43:13 28/04/2024,19.77,Temp2
19:43:13 28/04/2024,83.59,Humid1
19:43:13 28/04/2024,43.17,Humid2
19:43:13 28/04/2024,1000.53,Press1
19:43:13 28/04/2024,999.84,Press2
19:43:23 28/04/2024,20.05,Temp1
19:43:23 28/04/2024,19.77,Temp2
19:43:23 28/04/2024,83.62,Humid1
19:43:23 28/04/2024,43.0,Humid2
19:43:23 28/04/2024,1000.59,Press1
19:43:23 28/04/2024,999.86,Press2
19:43:33 28/04/2024,20.05,Temp1
19:43:33 28/04/2024,19.76,Temp2
19:43:33 28/04/2024,83.61,Humid1
19:43:33 28/04/2024,43.14,Humid2
19:43:33 28/04/2024,1000.57,Press1
19:43:33 28/04/2024,999.8,Press2
19:43:43 28/04/2024,20.05,Temp1
19:43:43 28/04/2024,19.76,Temp2
19:43:43 28/04/2024,83.6,Humid1
19:43:43 28/04/2024,43.14,Humid2
19:43:43 28/04/2024,1000.5,Press1
19:43:43 28/04/2024,999.82,Press2
19:43:53 28/04/2024,20.05,Temp1
19:43:53 28/04/2024,19.75,Temp2
19:43:53 28/04/2024,83.6,Humid1
19:43:53 28/04/2024,43.03,Humid2
19:43:53 28/04/2024,1000.54,Press1
19:43:53 28/04/2024,999.86,Press2
19:44:03 28/04/2024,20.05,Temp1
19:44:03 28/04/2024,19.75,Temp2
19:44:03 28/04/2024,83.62,Humid1
19:44:03 28/04/2024,42.98,Humid2
19:44:03 28/04/2024,1000.57,Press1
19:44:03 28/04/2024,999.86,Press2
19:44:13 28/04/2024,20.05,Temp1
19:44:13 28/04/2024,19.75,Temp2
19:44:13 28/04/2024,83.63,Humid1
19:44:13 28/04/2024,43.18,Humid2
19:44:13 28/04/2024,1000.59,Press1
19:44:13 28/04/2024,999.76,Press2
19:44:23 28/04/2024,20.05,Temp1
19:44:23 28/04/2024,19.75,Temp2
19:44:23 28/04/2024,83.63,Humid1
19:44:23 28/04/2024,43.09,Humid2
19:44:23 28/04/2024,1000.54,Press1
19:44:23 28/04/2024,999.8,Press2
19:44:33 28/04/2024,20.05,Temp1
19:44:33 28/04/2024,19.75,Temp2
19:44:33 28/04/2024,83.64,Humid1
19:44:33 28/04/2024,42.89,Humid2
19:44:33 28/04/2024,1000.53,Press1
19:44:33 28/04/2024,999.81,Press2
19:44:43 28/04/2024,20.05,Temp1
19:44:43 28/04/2024,19.75,Temp2
19:44:43 28/04/2024,83.63,Humid1
19:44:43 28/04/2024,43.11,Humid2
19:44:43 28/04/2024,1000.53,Press1
19:44:43 28/04/2024,999.86,Press2
19:44:53 28/04/2024,20.05,Temp1
19:44:53 28/04/2024,19.74,Temp2
19:44:53 28/04/2024,83.66,Humid1
19:44:53 28/04/2024,43.19,Humid2
19:44:53 28/04/2024,1000.53,Press1
19:44:53 28/04/2024,999.79,Press2
19:45:03 28/04/2024,20.04,Temp1
19:45:03 28/04/2024,19.73,Temp2
19:45:03 28/04/2024,83.67,Humid1
19:45:03 28/04/2024,43.34,Humid2
19:45:03 28/04/2024,1000.51,Press1
19:45:03 28/04/2024,999.83,Press2
19:45:13 28/04/2024,20.05,Temp1
19:45:13 28/04/2024,19.7,Temp2
19:45:13 28/04/2024,83.68,Humid1
19:45:13 28/04/2024,43.05,Humid2
19:45:13 28/04/2024,1000.48,Press1
19:45:13 28/04/2024,999.79,Press2
19:45:23 28/04/2024,20.04,Temp1
19:45:23 28/04/2024,19.71,Temp2
19:45:23 28/04/2024,83.67,Humid1
19:45:23 28/04/2024,43.14,Humid2
19:45:23 28/04/2024,1000.55,Press1
19:45:23 28/04/2024,999.8,Press2
19:45:33 28/04/2024,20.05,Temp1
19:45:33 28/04/2024,19.73,Temp2
19:45:33 28/04/2024,83.66,Humid1
19:45:33 28/04/2024,43.03,Humid2
19:45:33 28/04/2024,1000.5,Press1
19:45:33 28/04/2024,999.77,Press2
19:45:43 28/04/2024,20.05,Temp1
19:45:43 28/04/2024,19.73,Temp2
19:45:43 28/04/2024,83.67,Humid1
19:45:43 28/04/2024,43.06,Humid2
19:45:43 28/04/2024,1000.59,Press1
19:45:43 28/04/2024,999.78,Press2
19:45:53 28/04/2024,20.05,Temp1
19:45:53 28/04/2024,19.73,Temp2
19:45:53 28/04/2024,83.68,Humid1
19:45:53 28/04/2024,43.01,Humid2
19:45:53 28/04/2024,1000.56,Press1
19:45:53 28/04/2024,999.77,Press2
19:46:03 28/04/2024,20.05,Temp1
19:46:03 28/04/2024,19.75,Temp2
19:46:03 28/04/2024,83.66,Humid1
19:46:03 28/04/2024,42.93,Humid2
19:46:03 28/04/2024,1000.53,Press1
19:46:03 28/04/2024,999.83,Press2
19:46:13 28/04/2024,20.05,Temp1
19:46:13 28/04/2024,19.74,Temp2
19:46:13 28/04/2024,83.61,Humid1
19:46:13 28/04/2024,43.17,Humid2
19:46:13 28/04/2024,1000.53,Press1
19:46:13 28/04/2024,999.84,Press2
19:46:23 28/04/2024,20.04,Temp1
19:46:23 28/04/2024,19.74,Temp2
19:46:23 28/04/2024,83.59,Humid1
19:46:23 28/04/2024,43.07,Humid2
19:46:23 28/04/2024,1000.55,Press1
19:46:23 28/04/2024,999.85,Press2
19:46:33 28/04/2024,20.04,Temp1
19:46:33 28/04/2024,19.75,Temp2
19:46:33 28/04/2024,83.58,Humid1
19:46:33 28/04/2024,43.08,Humid2
19:46:33 28/04/2024,1000.47,Press1
19:46:33 28/04/2024,999.86,Press2
19:46:43 28/04/2024,20.05,Temp1
19:46:43 28/04/2024,19.75,Temp2
19:46:43 28/04/2024,83.59,Humid1
19:46:43 28/04/2024,43.07,Humid2
19:46:43 28/04/2024,1000.59,Press1
19:46:43 28/04/2024,999.87,Press2
19:46:53 28/04/2024,20.04,Temp1
19:46:53 28/04/2024,19.75,Temp2
19:46:53 28/04/2024,83.57,Humid1
19:46:53 28/04/2024,43.06,Humid2
19:46:53 28/04/2024,1000.58,Press1
19:46:53 28/04/2024,999.88,Press2
19:47:03 28/04/2024,20.04,Temp1
19:47:03 28/04/2024,19.75,Temp2
19:47:03 28/04/2024,83.6,Humid1
19:47:03 28/04/2024,42.95,Humid2
19:47:03 28/04/2024,1000.55,Press1
19:47:03 28/04/2024,999.86,Press2
19:47:13 28/04/2024,20.05,Temp1
19:47:13 28/04/2024,19.76,Temp2
19:47:13 28/04/2024,83.59,Humid1
19:47:13 28/04/2024,43.02,Humid2
19:47:13 28/04/2024,1000.59,Press1
19:47:13 28/04/2024,999.9,Press2
19:47:23 28/04/2024,20.05,Temp1
19:47:23 28/04/2024,19.74,Temp2
19:47:23 28/04/2024,83.59,Humid1
19:47:23 28/04/2024,43.01,Humid2
19:47:23 28/04/2024,1000.53,Press1
19:47:23 28/04/2024,999.9,Press2
19:47:33 28/04/2024,20.04,Temp1
19:47:33 28/04/2024,19.74,Temp2
19:47:33 28/04/2024,83.61,Humid1
19:47:33 28/04/2024,42.74,Humid2
19:47:33 28/04/2024,1000.62,Press1
19:47:33 28/04/2024,999.85,Press2
19:47:43 28/04/2024,20.06,Temp1
19:47:43 28/04/2024,19.75,Temp2
19:47:43 28/04/2024,83.6,Humid1
19:47:43 28/04/2024,43.33,Humid2
19:47:43 28/04/2024,1000.6,Press1
19:47:43 28/04/2024,999.92,Press2
19:47:53 28/04/2024,20.05,Temp1
19:47:53 28/04/2024,19.75,Temp2
19:47:53 28/04/2024,83.58,Humid1
19:47:53 28/04/2024,43.03,Humid2
19:47:53 28/04/2024,1000.65,Press1
19:47:53 28/04/2024,999.89,Press2
19:48:03 28/04/2024,20.05,Temp1
19:48:03 28/04/2024,19.75,Temp2
19:48:03 28/04/2024,83.57,Humid1
19:48:03 28/04/2024,42.95,Humid2
19:48:03 28/04/2024,1000.61,Press1
19:48:03 28/04/2024,999.87,Press2
19:48:13 28/04/2024,20.04,Temp1
19:48:13 28/04/2024,19.77,Temp2
19:48:13 28/04/2024,83.56,Humid1
19:48:13 28/04/2024,42.97,Humid2
19:48:13 28/04/2024,1000.51,Press1
19:48:13 28/04/2024,999.9,Press2
19:48:23 28/04/2024,20.05,Temp1
19:48:23 28/04/2024,19.79,Temp2
19:48:23 28/04/2024,83.56,Humid1
19:48:23 28/04/2024,43.08,Humid2
19:48:23 28/04/2024,1000.59,Press1
19:48:23 28/04/2024,999.93,Press2
19:48:33 28/04/2024,20.04,Temp1
19:48:33 28/04/2024,19.8,Temp2
19:48:33 28/04/2024,83.56,Humid1
19:48:33 28/04/2024,42.81,Humid2
19:48:33 28/04/2024,1000.54,Press1
19:48:33 28/04/2024,999.89,Press2
19:48:43 28/04/2024,20.05,Temp1
19:48:43 28/04/2024,19.79,Temp2
19:48:43 28/04/2024,83.51,Humid1
19:48:43 28/04/2024,42.81,Humid2
19:48:43 28/04/2024,1000.64,Press1
19:48:43 28/04/2024,999.9,Press2
19:48:53 28/04/2024,20.05,Temp1
19:48:53 28/04/2024,19.78,Temp2
19:48:53 28/04/2024,83.49,Humid1
19:48:53 28/04/2024,42.82,Humid2
19:48:53 28/04/2024,1000.64,Press1
19:48:53 28/04/2024,999.94,Press2
19:49:03 28/04/2024,20.05,Temp1
19:49:03 28/04/2024,19.79,Temp2
19:49:03 28/04/2024,83.48,Humid1
19:49:03 28/04/2024,42.77,Humid2
19:49:03 28/04/2024,1000.59,Press1
19:49:03 28/04/2024,999.93,Press2
19:49:13 28/04/2024,20.06,Temp1
